#,date,home_team,away_team,home_score,away_score,tournament,country,home,margin
3556,6/3/2022,Togo,Eswatini,2,2,African Nations Cup qualifier,Togo,1,0
3557,6/3/2022,Burkina Faso,Cape Verde,2,0,African Nations Cup qualifier,Morocco,0,2
3558,6/3/2022,Comoros,Lesotho,2,0,African Nations Cup qualifier,Comoros,1,2
3559,6/3/2022,Aruba,Saint Martin,0,0,CONCACAF Nations League C,Anguilla,0,0
3560,6/3/2022,Curaçao,Honduras,0,1,CONCACAF Nations League A,Curaçao,1,-1
3561,6/3/2022,Nicaragua,Trinidad and Tobago,2,1,CONCACAF Nations League B,Nicaragua,1,1
3562,6/3/2022,Bahamas,St Vincent & Grenadines,1,0,CONCACAF Nations League B,Bahamas,1,1
3563,6/3/2022,British Virgin Islands,Cayman Islands,1,1,CONCACAF Nations League C,British Virgin Islands,1,0
3564,6/3/2022,Sint Maarten,US Virgin Islands,1,1,CONCACAF Nations League C,Curaçao,0,0
3565,6/3/2022,Turks and Caicos Islands,Bonaire,1,4,CONCACAF Nations League C,Turks and Caicos Islands,1,-3
3566,6/3/2022,Croatia,Austria,0,3,European Nations League A,Croatia,1,-3
3567,6/3/2022,Belgium,Netherlands,1,4,European Nations League A,Belgium,1,-3
3568,6/3/2022,France,Denmark,1,2,European Nations League A,France,1,-1
3569,6/3/2022,Latvia,Andorra,3,0,European Nations League D,Latvia,1,3
3570,6/3/2022,Slovakia,Belarus,1,0,European Nations League C,Serbia,0,1
3571,6/3/2022,Liechtenstein,Moldova,0,2,European Nations League D,Liechtenstein,1,-2
3572,6/3/2022,Kazakhstan,Azerbaijan,2,0,European Nations League C,Kazakhstan,1,2
3573,6/4/2022,Algeria,Uganda,2,0,African Nations Cup qualifier,Algeria,1,2
3574,6/4/2022,Niger,Tanzania,1,1,African Nations Cup qualifier,Benin,0,0
3575,6/4/2022,DR Congo,Gabon,0,1,African Nations Cup qualifier,DR Congo,1,-1
3576,6/4/2022,Gambia,South Sudan,1,0,African Nations Cup qualifier,Senegal,0,1
3577,6/4/2022,Burundi,Namibia,1,1,African Nations Cup qualifier,South Africa,0,0
3578,6/4/2022,Mauritania,Sudan,3,0,African Nations Cup qualifier,Mauritania,1,3
3579,6/4/2022,Senegal,Benin,3,1,African Nations Cup qualifier,Senegal,1,2
3580,6/4/2022,Mali,Congo,4,0,African Nations Cup qualifier,Mali,1,4
3581,6/4/2022,El Salvador,Grenada,3,1,CONCACAF Nations League A,El Salvador,1,2
3582,6/4/2022,Bermuda,Haiti,0,0,CONCACAF Nations League B,Bermuda,1,0
3583,6/4/2022,Suriname,Jamaica,1,1,CONCACAF Nations League A,Suriname,1,0
3584,6/4/2022,Guyana,Montserrat,2,1,CONCACAF Nations League B,Dominican Republic,0,1
3585,6/4/2022,Hungary,England,1,0,European Nations League A,Hungary,1,1
3586,6/4/2022,Italy,Germany,1,1,European Nations League A,Italy,1,0
3587,6/4/2022,Finland,Bosnia and Herzegovina,1,1,European Nations League B,Finland,1,0
3588,6/4/2022,Lithuania,Luxembourg,0,2,European Nations League C,Lithuania,1,-2
3589,6/4/2022,Montenegro,Romania,2,0,European Nations League B,Montenegro,1,2
3590,6/4/2022,Turkey,Faroe Islands,4,0,European Nations League C,Turkey,1,4
3591,6/4/2022,Armenia,Ireland,1,0,European Nations League B,Armenia,1,1
3592,6/5/2022,Colombia,Saudi Arabia,1,0,Friendly,Spain,0,1
3593,6/5/2022,Egypt,Guinea,1,0,African Nations Cup qualifier,Egypt,1,1
3594,6/5/2022,Madagascar,Angola,1,1,African Nations Cup qualifier,Madagascar,1,0
3595,6/5/2022,Malawi,Ethiopia,2,1,African Nations Cup qualifier,Malawi,1,1
3596,6/5/2022,Central African Republic,Ghana,1,1,African Nations Cup qualifier,Angola,0,0
3597,6/5/2022,Botswana,Tunisia,0,0,African Nations Cup qualifier,Botswana,1,0
3598,6/5/2022,United States,Uruguay,0,0,Friendly,United States,1,0
3599,6/5/2022,Costa Rica,Martinique,2,0,CONCACAF Nations League A,Costa Rica,1,2
3600,6/5/2022,Guatemala,Belize,2,0,CONCACAF Nations League B,Guatemala,1,2
3601,6/5/2022,Ecuador,Mexico,0,0,Friendly,United States,0,0
3602,6/5/2022,Cuba,Barbados,3,0,CONCACAF Nations League B,Cuba,1,3
3603,6/5/2022,Anguilla,Dominica,1,1,CONCACAF Nations League C,Saint Kitts and Nevis,0,0
3604,6/5/2022,Antigua and Barbuda,Guadeloupe,1,0,CONCACAF Nations League B,Saint Kitts and Nevis,0,1
3605,6/5/2022,Dominican Republic,French Guiana,2,3,CONCACAF Nations League B,Dominican Republic,1,-1
3606,6/5/2022,Argentina,Estonia,5,0,Friendly,Spain,0,5
3607,6/5/2022,Peru,New Zealand,1,0,Friendly,Spain,0,1
3608,6/5/2022,Wales,Ukraine,1,0,World Cup qualifier,Wales,1,1
3609,6/5/2022,Cyprus,Northern Ireland,0,0,European Nations League C,Cyprus,1,0
3610,6/5/2022,Portugal,Switzerland,4,0,European Nations League A,Portugal,1,4
3611,6/5/2022,Sweden,Norway,1,2,European Nations League B,Sweden,1,-1
3612,6/5/2022,Czechia,Spain,2,2,European Nations League A,Czechia,1,0
3613,6/5/2022,Bulgaria,Georgia,2,5,European Nations League C,Bulgaria,1,-3
3614,6/5/2022,Kosovo,Greece,0,1,European Nations League C,Kosovo,1,-1
3615,6/5/2022,Serbia,Slovenia,4,1,European Nations League B,Serbia,1,3
3616,6/5/2022,San Marino,Malta,0,2,European Nations League D,San Marino,1,-2
3617,6/5/2022,Gibraltar,North Macedonia,0,2,European Nations League C,Gibraltar,1,-2
3618,6/6/2022,Japan,Brazil,0,1,Friendly,Japan,1,-1
3619,6/6/2022,South Korea,Chile,2,0,Friendly,South Korea,1,2
3620,6/6/2022,Equatorial Guinea,Libya,2,0,African Nations Cup qualifier,Equatorial Guinea,1,2
3621,6/6/2022,Aruba,Saint Martin,3,0,CONCACAF Nations League C,Curaçao,0,3
3622,6/6/2022,Honduras,Curaçao,1,2,CONCACAF Nations League A,Honduras,1,-1
3623,6/6/2022,Trinidad and Tobago,Bahamas,1,0,CONCACAF Nations League B,Trinidad and Tobago,1,1
3624,6/6/2022,St Vincent & Grenadines,Nicaragua,2,2,CONCACAF Nations League B,St Vincent & Grenadines,1,0
3625,6/6/2022,Cayman Islands,British Virgin Islands,1,1,CONCACAF Nations League C,Cayman Islands,1,0
3626,6/6/2022,Bonaire,Sint Maarten,2,2,CONCACAF Nations League C,Curaçao,0,0
3627,6/6/2022,US Virgin Islands,Turks and Caicos Islands,3,2,CONCACAF Nations League C,US Virgin Islands,1,1
3628,6/6/2022,Austria,Denmark,1,2,European Nations League A,Austria,1,-1
3629,6/6/2022,Croatia,France,1,1,European Nations League A,Croatia,1,0
3630,6/6/2022,Latvia,Liechtenstein,1,0,European Nations League D,Latvia,1,1
3631,6/6/2022,Azerbaijan,Belarus,0,0,European Nations League C,Serbia,0,0
3632,6/6/2022,Slovakia,Kazakhstan,0,1,European Nations League C,Slovakia,1,-1
3633,6/6/2022,Iceland,Albania,1,1,European Nations League B,Iceland,1,0
3634,6/6/2022,Andorra,Moldova,0,0,European Nations League D,Andorra,1,0
3635,6/7/2022,Australia,United Arab Emirates,2,1,World Cup qualifier,Qatar,0,1
3636,6/7/2022,Zambia,Comoros,2,1,African Nations Cup qualifier,Zambia,1,1
3637,6/7/2022,Cape Verde,Togo,2,0,African Nations Cup qualifier,Morocco,0,2
3638,6/7/2022,Burkina Faso,Eswatini,3,1,African Nations Cup qualifier,South Africa,0,2
3639,6/7/2022,Senegal,Rwanda,1,0,African Nations Cup qualifier,Senegal,1,1
3640,6/7/2022,Grenada,El Salvador,2,2,CONCACAF Nations League A,Grenada,1,0
3641,6/7/2022,Haiti,Montserrat,3,2,CONCACAF Nations League B,Dominican Republic,0,1
3642,6/7/2022,Jamaica,Suriname,3,1,CONCACAF Nations League A,Jamaica,1,2
3643,6/7/2022,Guyana,Bermuda,2,1,CONCACAF Nations League B,Guyana,1,1
3644,6/7/2022,Germany,England,1,1,European Nations League A,Germany,1,0
3645,6/7/2022,Italy,Hungary,2,1,European Nations League A,Italy,1,1
3646,6/7/2022,Finland,Montenegro,2,0,European Nations League B,Finland,1,2
3647,6/7/2022,Faroe Islands,Luxembourg,0,1,European Nations League C,Faroe Islands,1,-1
3648,6/7/2022,Bosnia and Herzegovina,Romania,1,0,European Nations League B,Bosnia and Herzegovina,1,1
3649,6/7/2022,Lithuania,Turkey,0,6,European Nations League C,Lithuania,1,-6
3650,6/8/2022,Philippines,Yemen,0,0,Asian Cup qualifier,Mongolia,0,0
3651,6/8/2022,Kuwait,Indonesia,1,2,Asian Cup qualifier,Kuwait,1,-1
3652,6/8/2022,India,Cambodia,2,0,Asian Cup qualifier,India,1,2
3653,6/8/2022,Hong Kong,Afghanistan,2,1,Asian Cup qualifier,India,0,1
3654,6/8/2022,Mongolia,Palestine,0,1,Asian Cup qualifier,Mongolia,1,-1
3655,6/8/2022,Tajikistan,Myanmar,4,0,Asian Cup qualifier,Kyrgyzstan,0,4
3656,6/8/2022,Uzbekistan,Sri Lanka,3,0,Asian Cup qualifier,Uzbekistan,1,3
3657,6/8/2022,Kyrgyzstan,Singapore,2,1,Asian Cup qualifier,Kyrgyzstan,1,1
3658,6/8/2022,Malaysia,Turkmenistan,3,1,Asian Cup qualifier,Malaysia,1,2
3659,6/8/2022,Thailand,Maldives,3,0,Asian Cup qualifier,Uzbekistan,0,3
3660,6/8/2022,Jordan,Nepal,2,0,Asian Cup qualifier,Kuwait,0,2
3661,6/8/2022,Bahrain,Bangladesh,2,0,Asian Cup qualifier,Malaysia,0,2
3662,6/8/2022,Uganda,Niger,1,1,African Nations Cup qualifier,Uganda,1,0
3663,6/8/2022,Tanzania,Algeria,0,2,African Nations Cup qualifier,Tanzania,1,-2
3664,6/8/2022,Sudan,DR Congo,2,1,African Nations Cup qualifier,Sudan,1,1
3665,6/8/2022,Congo,Gambia,1,0,African Nations Cup qualifier,Congo,1,1
3666,6/8/2022,Benin,Mozambique,0,1,African Nations Cup qualifier,Benin,1,-1
3667,6/8/2022,Gabon,Mauritania,0,0,African Nations Cup qualifier,Gabon,1,0
3668,6/8/2022,Scotland,Armenia,2,0,European Nations League B,Scotland,1,2
3669,6/8/2022,Wales,Netherlands,1,2,European Nations League A,Wales,1,-1
3670,6/8/2022,Belgium,Poland,6,1,European Nations League A,Belgium,1,5
3671,6/8/2022,Ireland,Ukraine,0,1,European Nations League B,Ireland,1,-1
3672,6/9/2022,Venezuela,Saudi Arabia,1,0,Friendly,Spain,0,1
3673,6/9/2022,New Zealand,Oman,0,0,Friendly,Qatar,0,0
3674,6/9/2022,Ethiopia,Egypt,2,0,African Nations Cup qualifier,Malawi,0,2
3675,6/9/2022,Morocco,South Africa,2,1,African Nations Cup qualifier,Morocco,1,1
3676,6/9/2022,Nigeria,Sierra Leone,2,1,African Nations Cup qualifier,Nigeria,1,1
3677,6/9/2022,Guinea-Bissau,São Tomé and Príncipe,5,1,African Nations Cup qualifier,Morocco,0,4
3678,6/9/2022,Cameroon,Burundi,1,0,African Nations Cup qualifier,Tanzania,0,1
3679,6/9/2022,Guinea,Malawi,1,0,African Nations Cup qualifier,Guinea,1,1
3680,6/9/2022,Mali,South Sudan,3,1,African Nations Cup qualifier,Uganda,0,2
3681,6/9/2022,Ivory Coast,Lesotho,0,0,African Nations Cup qualifier,South Africa,0,0
3682,6/9/2022,Canada,Curaçao,4,0,CONCACAF Nations League A,Canada,1,4
3683,6/9/2022,Aruba,Saint Kitts and Nevis,2,3,CONCACAF Nations League C,Curaçao,0,-1
3684,6/9/2022,Barbados,Guadeloupe,0,1,CONCACAF Nations League B,Saint Lucia,0,-1
3685,6/9/2022,Panama,Martinique,5,0,CONCACAF Nations League A,Panama,1,5
3686,6/9/2022,Dominica,Saint Lucia,0,1,CONCACAF Nations League C,Dominica,1,-1
3687,6/9/2022,Cuba,Antigua and Barbuda,2,0,CONCACAF Nations League B,Saint Kitts and Nevis,0,2
3688,6/9/2022,Belize,French Guiana,1,1,CONCACAF Nations League B,Belize,1,0
3689,6/9/2022,Cayman Islands,Puerto Rico,0,3,CONCACAF Nations League C,Cayman Islands,1,-3
3690,6/9/2022,Kosovo,Northern Ireland,3,2,European Nations League C,Kosovo,1,1
3691,6/9/2022,Switzerland,Spain,0,1,European Nations League A,Switzerland,1,-1
3692,6/9/2022,Sweden,Serbia,0,1,European Nations League B,Sweden,1,-1
3693,6/9/2022,Norway,Slovenia,0,0,European Nations League B,Norway,1,0
3694,6/9/2022,Malta,Estonia,1,2,European Nations League D,Malta,1,-1
3695,6/9/2022,Portugal,Czechia,2,0,European Nations League A,Portugal,1,2
3696,6/9/2022,Gibraltar,Bulgaria,1,1,European Nations League C,Gibraltar,1,0
3697,6/9/2022,Greece,Cyprus,3,0,European Nations League C,Greece,1,3
3698,6/9/2022,San Marino,Iceland,0,1,Friendly,San Marino,1,-1
3699,6/9/2022,North Macedonia,Georgia,0,3,European Nations League C,North Macedonia,1,-3
3700,6/10/2022,Japan,Ghana,4,1,Friendly tournament,Japan,1,3
3701,6/10/2022,South Korea,Paraguay,2,2,Friendly,South Korea,1,0
3702,6/10/2022,Tunisia,Chile,2,0,Friendly tournament,Japan,0,2
3703,6/10/2022,United States,Grenada,5,0,CONCACAF Nations League A,United States,1,5
3704,6/10/2022,Dominican Republic,Guatemala,1,1,CONCACAF Nations League B,Dominican Republic,1,0
3705,6/10/2022,St Vincent & Grenadines,Trinidad and Tobago,0,2,CONCACAF Nations League B,St Vincent & Grenadines,1,-2
3706,6/10/2022,Bahamas,Nicaragua,0,2,CONCACAF Nations League B,Bahamas,1,-2
3707,6/10/2022,Austria,France,1,1,European Nations League A,Austria,1,0
3708,6/10/2022,Denmark,Croatia,0,1,European Nations League A,Denmark,1,-1
3709,6/10/2022,Moldova,Latvia,2,4,European Nations League D,Moldova,1,-2
3710,6/10/2022,Belarus,Kazakhstan,1,1,European Nations League C,Serbia,0,0
3711,6/10/2022,Albania,Israel,1,2,European Nations League B,Albania,1,-1
3712,6/10/2022,Azerbaijan,Slovakia,0,1,European Nations League C,Azerbaijan,1,-1
3713,6/10/2022,Andorra,Liechtenstein,2,1,European Nations League D,Andorra,1,1
3714,6/11/2022,Mongolia,Philippines,0,1,Asian Cup qualifier,Mongolia,1,-1
3715,6/11/2022,Jordan,Indonesia,1,0,Asian Cup qualifier,Kuwait,0,1
3716,6/11/2022,India,Afghanistan,2,1,Asian Cup qualifier,India,1,1
3717,6/11/2022,Kyrgyzstan,Myanmar,2,0,Asian Cup qualifier,Kyrgyzstan,1,2
3718,6/11/2022,Thailand,Sri Lanka,2,0,Asian Cup qualifier,Uzbekistan,0,2
3719,6/11/2022,Hong Kong,Cambodia,3,0,Asian Cup qualifier,India,0,3
3720,6/11/2022,Tajikistan,Singapore,1,0,Asian Cup qualifier,Kyrgyzstan,0,1
3721,6/11/2022,Malaysia,Bahrain,1,2,Asian Cup qualifier,Malaysia,1,-1
3722,6/11/2022,Kuwait,Nepal,4,1,Asian Cup qualifier,Kuwait,1,3
3723,6/11/2022,Palestine,Yemen,5,0,Asian Cup qualifier,Mongolia,0,5
3724,6/11/2022,Turkmenistan,Bangladesh,2,1,Asian Cup qualifier,Malaysia,0,1
3725,6/11/2022,Uzbekistan,Maldives,4,0,Asian Cup qualifier,Uzbekistan,1,4
3726,6/11/2022,Ecuador,Cape Verde,1,0,Friendly,United States,0,1
3727,6/11/2022,Mexico,Suriname,3,0,CONCACAF Nations League A,Mexico,1,3
3728,6/11/2022,Guyana,Haiti,2,6,CONCACAF Nations League B,Guyana,1,-4
3729,6/11/2022,Uruguay,Panama,5,0,Friendly,Uruguay,1,5
3730,6/11/2022,Montserrat,Bermuda,3,2,CONCACAF Nations League B,Dominican Republic,0,1
3731,6/11/2022,Sint Maarten,Turks and Caicos Islands,8,2,CONCACAF Nations League C,Curaçao,0,6
3732,6/11/2022,US Virgin Islands,Bonaire,0,2,CONCACAF Nations League C,US Virgin Islands,1,-2
3733,6/11/2022,Ireland,Scotland,3,0,European Nations League B,Ireland,1,3
3734,6/11/2022,England,Italy,0,0,European Nations League A,England,1,0
3735,6/11/2022,Wales,Belgium,1,1,European Nations League A,Wales,1,0
3736,6/11/2022,Hungary,Germany,1,1,European Nations League A,Hungary,1,0
3737,6/11/2022,Netherlands,Poland,2,2,European Nations League A,Netherlands,1,0
3738,6/11/2022,Romania,Finland,1,0,European Nations League B,Romania,1,1
3739,6/11/2022,Luxembourg,Turkey,0,2,European Nations League C,Luxembourg,1,-2
3740,6/11/2022,Faroe Islands,Lithuania,2,1,European Nations League C,Faroe Islands,1,1
3741,6/11/2022,Ukraine,Armenia,3,0,European Nations League B,Poland,0,3
3742,6/11/2022,Montenegro,Bosnia and Herzegovina,1,1,European Nations League B,Montenegro,1,0
3743,6/12/2022,Algeria,Iran,2,1,Friendly,Qatar,0,1
3744,6/12/2022,Guadeloupe,Barbados,2,1,CONCACAF Nations League B,Guadeloupe,1,1
3745,6/12/2022,Martinique,Panama,0,0,CONCACAF Nations League A,Martinique,1,0
3746,6/12/2022,Cuba,Antigua and Barbuda,3,1,CONCACAF Nations League B,Cuba,1,2
3747,6/12/2022,Saint Lucia,Anguilla,2,0,CONCACAF Nations League C,Saint Lucia,1,2
3748,6/12/2022,Saint Kitts and Nevis,Saint Martin,1,1,CONCACAF Nations League C,Saint Kitts and Nevis,1,0
3749,6/12/2022,Puerto Rico,British Virgin Islands,6,0,CONCACAF Nations League C,Puerto Rico,1,6
3750,6/12/2022,Northern Ireland,Cyprus,2,2,European Nations League C,Northern Ireland,1,0
3751,6/12/2022,Switzerland,Portugal,1,0,European Nations League A,Switzerland,1,1
3752,6/12/2022,Norway,Sweden,3,2,European Nations League B,Norway,1,1
3753,6/12/2022,Spain,Czechia,2,0,European Nations League A,Spain,1,2
3754,6/12/2022,Georgia,Bulgaria,0,0,European Nations League C,Georgia,1,0
3755,6/12/2022,Greece,Kosovo,2,0,European Nations League C,Greece,1,2
3756,6/12/2022,Slovenia,Serbia,2,2,European Nations League B,Slovenia,1,0
3757,6/12/2022,Malta,San Marino,1,0,European Nations League D,Malta,1,1
3758,6/12/2022,North Macedonia,Gibraltar,4,0,European Nations League C,North Macedonia,1,4
3759,6/13/2022,Australia,Peru,0,0,World Cup qualifier,Qatar,0,0
3760,6/13/2022,Guinea-Bissau,Sierra Leone,2,2,African Nations Cup qualifier,Guinea,0,0
3761,6/13/2022,Nigeria,São Tomé and Príncipe,10,0,African Nations Cup qualifier,Morocco,0,10
3762,6/13/2022,Morocco,Liberia,2,0,African Nations Cup qualifier,Morocco,1,2
3763,6/13/2022,Honduras,Canada,2,1,CONCACAF Nations League A,Honduras,1,1
3764,6/13/2022,Guatemala,Dominican Republic,2,0,CONCACAF Nations League B,Guatemala,1,2
3765,6/13/2022,Trinidad and Tobago,St Vincent & Grenadines,4,1,CONCACAF Nations League B,Trinidad and Tobago,1,3
3766,6/13/2022,Nicaragua,Bahamas,4,0,CONCACAF Nations League B,Nicaragua,1,4
3767,6/13/2022,Denmark,Austria,2,0,European Nations League A,Denmark,1,2
3768,6/13/2022,France,Croatia,0,1,European Nations League A,France,1,-1
3769,6/13/2022,Albania,Estonia,0,0,Friendly,Albania,1,0
3770,6/13/2022,Azerbaijan,Belarus,2,0,European Nations League C,Azerbaijan,1,2
3771,6/13/2022,Iceland,Israel,2,2,European Nations League B,Iceland,1,0
3772,6/13/2022,Kazakhstan,Slovakia,2,1,European Nations League C,Kazakhstan,1,1
3773,6/14/2022,Japan,Tunisia,0,3,Friendly tournament,Japan,1,-3
3774,6/14/2022,Palestine,Philippines,4,0,Asian Cup qualifier,Mongolia,0,4
3775,6/14/2022,Indonesia,Nepal,7,0,Asian Cup qualifier,Kuwait,0,7
3776,6/14/2022,India,Hong Kong,4,0,Asian Cup qualifier,India,1,4
3777,6/14/2022,Afghanistan,Cambodia,2,2,Asian Cup qualifier,India,0,0
3778,6/14/2022,Mongolia,Yemen,2,0,Asian Cup qualifier,Mongolia,1,2
3779,6/14/2022,South Korea,Egypt,4,1,Friendly,South Korea,1,3
3780,6/14/2022,Singapore,Myanmar,6,2,Asian Cup qualifier,Kyrgyzstan,0,4
3781,6/14/2022,Maldives,Sri Lanka,1,0,Asian Cup qualifier,Uzbekistan,0,1
3782,6/14/2022,Malaysia,Bangladesh,4,1,Asian Cup qualifier,Malaysia,1,3
3783,6/14/2022,Uzbekistan,Thailand,2,0,Asian Cup qualifier,Uzbekistan,1,2
3784,6/14/2022,Kyrgyzstan,Tajikistan,0,0,Asian Cup qualifier,Kyrgyzstan,1,0
3785,6/14/2022,Kuwait,Jordan,0,3,Asian Cup qualifier,Kuwait,1,-3
3786,6/14/2022,Bahrain,Turkmenistan,1,0,Asian Cup qualifier,Malaysia,0,1
3787,6/14/2022,Chile,Ghana,0,0,Friendly tournament,Japan,0,0
3788,6/14/2022,El Salvador,United States,1,1,CONCACAF Nations League A,El Salvador,1,0
3789,6/14/2022,Costa Rica,New Zealand,1,0,World Cup qualifier,Qatar,0,1
3790,6/14/2022,Jamaica,Mexico,1,1,CONCACAF Nations League A,Jamaica,1,0
3791,6/14/2022,Haiti,Guyana,6,0,CONCACAF Nations League B,Dominican Republic,0,6
3792,6/14/2022,French Guiana,Belize,1,0,CONCACAF Nations League B,French Guiana,1,1
3793,6/14/2022,Turks and Caicos Islands,Sint Maarten,2,0,CONCACAF Nations League C,Turks and Caicos Islands,1,2
3794,6/14/2022,Bonaire,US Virgin Islands,2,0,CONCACAF Nations League C,Curaçao,0,2
3795,6/14/2022,Armenia,Scotland,1,4,European Nations League B,Armenia,1,-3
3796,6/14/2022,England,Hungary,0,4,European Nations League A,England,1,-4
3797,6/14/2022,Netherlands,Wales,3,2,European Nations League A,Netherlands,1,1
3798,6/14/2022,Poland,Belgium,0,1,European Nations League A,Poland,1,-1
3799,6/14/2022,Germany,Italy,5,2,European Nations League A,Germany,1,3
3800,6/14/2022,Bosnia and Herzegovina,Finland,3,2,European Nations League B,Bosnia and Herzegovina,1,1
3801,6/14/2022,Luxembourg,Faroe Islands,2,2,European Nations League C,Luxembourg,1,0
3802,6/14/2022,Romania,Montenegro,0,3,European Nations League B,Romania,1,-3
3803,6/14/2022,Liechtenstein,Latvia,0,2,European Nations League D,Liechtenstein,1,-2
3804,6/14/2022,Turkey,Lithuania,2,0,European Nations League C,Turkey,1,2
3805,6/14/2022,Ireland,Ukraine,1,1,European Nations League B,Poland,0,0
3806,6/14/2022,Moldova,Andorra,2,1,European Nations League D,Moldova,1,1
3807,7/5/2022,Botswana,Seychelles,1,0,COSAFA Cup,South Africa,0,1
3808,7/5/2022,Angola,Comoros,3,1,COSAFA Cup,South Africa,0,2
3809,7/6/2022,Eswatini,Mauritius,3,0,COSAFA Cup,South Africa,0,3
3810,7/6/2022,Lesotho,Malawi,2,1,COSAFA Cup,South Africa,0,1
3811,7/7/2022,Botswana,Comoros,1,0,COSAFA Cup,South Africa,0,1
3812,7/7/2022,Angola,Seychelles,3,0,COSAFA Cup,South Africa,0,3
3813,7/8/2022,Lesotho,Mauritius,2,1,COSAFA Cup,South Africa,0,1
3814,7/8/2022,Eswatini,Malawi,1,1,COSAFA Cup,South Africa,0,0
3815,7/10/2022,Malawi,Mauritius,2,0,COSAFA Cup,South Africa,0,2
3816,7/10/2022,Eswatini,Lesotho,2,0,COSAFA Cup,South Africa,0,2
3817,7/10/2022,Botswana,Angola,1,0,COSAFA Cup,South Africa,0,1
3818,7/10/2022,Comoros,Seychelles,2,1,COSAFA Cup,South Africa,0,1
3819,7/12/2022,Botswana,Zambia,1,1,COSAFA Cup,South Africa,0,0
3820,7/12/2022,Namibia,Madagascar,2,0,COSAFA Cup,South Africa,0,2
3821,7/13/2022,South Africa,Mozambique,0,0,COSAFA Cup,South Africa,1,0
3822,7/13/2022,Eswatini,Senegal,1,1,COSAFA Cup,South Africa,0,0
3823,7/15/2022,South Africa,Madagascar,2,1,COSAFA Cup,South Africa,1,1
3824,7/15/2022,Zambia,Senegal,4,3,COSAFA Cup,South Africa,0,1
3825,7/15/2022,Botswana,Eswatini,2,0,COSAFA Cup,South Africa,0,2
3826,7/15/2022,Namibia,Mozambique,1,0,COSAFA Cup,South Africa,0,1
3827,7/16/2022,Philippines,East Timor,4,1,Friendly,Indonesia,0,3
3828,7/17/2022,South Africa,Botswana,2,1,COSAFA Cup,South Africa,1,1
3829,7/17/2022,Zambia,Namibia,1,0,COSAFA Cup,South Africa,0,1
3830,7/17/2022,Mozambique,Senegal,1,1,COSAFA Cup,South Africa,0,0
3831,7/18/2022,Mauritius,Seychelles,2,0,Friendly,Mauritius,1,2
3832,7/19/2022,Japan,Hong Kong,6,0,East Asian Championship,Japan,1,6
3833,7/20/2022,South Korea,China,3,0,East Asian Championship,Japan,0,3
3834,7/24/2022,Japan,China,0,0,East Asian Championship,Japan,1,0
3835,7/24/2022,South Korea,Hong Kong,3,0,East Asian Championship,Japan,0,3
3836,7/27/2022,Japan,South Korea,3,0,East Asian Championship,Japan,1,3
3837,7/27/2022,China,Hong Kong,1,0,East Asian Championship,Japan,0,1
3838,8/26/2022,Jamaica,Qatar,1,1,Friendly tournament,Austria,0,0
3839,8/31/2022,Paraguay,Mexico,1,0,Friendly,United States,0,1
3840,9/17/2022,Fiji,New Caledonia,1,0,Melanesian Cup,Vanuatu,0,1
3841,9/21/2022,Vietnam,Singapore,4,0,Friendly tournament,Vietnam,1,4
3842,9/21/2022,Hong Kong,Myanmar,2,0,Friendly,Hong Kong,1,2
3843,9/21/2022,Brunei,Maldives,0,3,Friendly tournament,Brunei,1,-3
3844,9/21/2022,Libya,Uganda,0,0,Friendly tournament,Libya,1,0
3845,9/21/2022,Morocco,Madagascar,1,0,Friendly,Morocco,1,1
3846,9/21/2022,San Marino,Seychelles,0,0,Friendly,San Marino,1,0
3847,9/21/2022,Solomon Islands,New Caledonia,1,0,Melanesian Cup,Vanuatu,0,1
3848,9/21/2022,Scotland,Ukraine,3,0,European Nations League B,Scotland,1,3
3849,9/22/2022,Australia,New Zealand,1,0,Friendly,Australia,1,1
3850,9/22/2022,Thailand,Malaysia,1,1,King's Cup,Thailand,1,0
3851,9/22/2022,Cambodia,Bangladesh,0,1,Friendly,Cambodia,1,-1
3852,9/22/2022,Tajikistan,Trinidad and Tobago,2,1,King's Cup,Thailand,0,1
